SquareFootage,NumBathrooms,NumBedrooms,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Price
1058.53,1.338524444,2,36.62,9.61,40.34,6.39,91.72,1.67,3.25,6.66,7.27,182267.2939
693.68,2.613090229,5,44.94,7.33,70.06,14.88,90.28,2.21,6.73,6.6,6.19,288012.2965
1450.32,2.131903007,2,19.79,4.84,22.77,4.16,97.1,1.5,3.09,7.41,6.61,192507.0224
2579.34,2.498838979,2,21.74,6.54,1.43,7.87,86.48,1.28,5.91,10.0,6.93,625032.5031
788.8,4.186419239,3,62.7,6.68,94.8,2.36,90.48,1.7,4.27,1.85,3.17,379621.3228
964.35,1.0,1,35.08,6.75,95.65,6.39,85.3,0.75,4.53,8.72,6.36,172711.0743
550.0,4.002586039,5,48.5,6.94,63.83,5.97,98.82,1.24,7.0,8.81,7.74,339282.0108
926.04,1.0,1,22.59,6.89,32.98,38.54,97.41,0.84,3.36,6.37,6.3,131244.7598
1063.0,3.121124516,4,57.09,4.52,68.02,6.99,88.11,1.7,5.74,0.8,6.06,293998.622
1287.6,2.404376522,4,37.77,6.72,23.06,17.31,89.98,1.99,6.18,5.74,7.36,561136.6102
1463.97,2.30980811,4,18.82,8.0,48.42,13.95,92.28,1.77,3.42,2.43,5.29,413029.4084
550.0,2.116888707,1,22.54,1.98,115.36,40.01,89.71,1.67,1.03,10.0,7.56,299025.9899
1156.86,3.534017948,4,15.05,10.0,12.72,6.58,99.9,0.69,7.11,9.43,7.13,550806.2523
888.27,1.346439664,3,58.76,3.98,140.28,17.44,89.66,1.6,4.67,7.76,4.28,293761.9376
898.34,2.393838363,3,10.89,4.9,3.35,8.39,98.47,2.39,4.6,7.56,7.2,227283.5277
1180.85,2.464266351,4,18.45,7.72,29.48,23.92,92.63,1.54,5.75,8.24,6.52,458241.994
992.01,1.0,3,34.03,5.61,77.53,18.6,94.58,1.61,5.34,8.32,8.83,201297.8057
829.74,1.842109064,4,7.17,10.0,10.99,34.49,95.51,0.69,4.82,4.18,2.7,398962.6882
1065.81,2.483929605,2,38.53,6.61,64.97,16.98,99.9,1.13,3.62,8.99,6.31,277441.6937
775.64,1.249621606,5,6.87,6.65,110.87,28.93,99.9,0.92,4.31,7.08,5.12,372007.9195
620.57,1.0,2,36.93,4.09,5.2,50.86,98.69,2.0,2.99,10.0,6.53,168317.69
963.49,2.351893792,3,35.6,8.72,27.91,12.26,91.06,1.78,6.41,10.0,7.77,363179.2547
905.01,2.004120199,3,42.12,4.74,81.71,3.38,99.75,1.43,4.99,9.22,4.2,225548.965
770.0,2.857381496,3,18.02,5.57,72.95,8.05,88.0,2.02,4.03,3.12,4.66,277572.963
928.34,1.952926081,2,51.95,6.11,93.4,21.25,83.87,1.37,4.15,4.83,2.02,120515.0697
1220.33,1.158492281,3,3.27,5.22,29.08,28.17,94.51,2.1,0.93,0.03,4.19,165044.0344
550.0,1.703929686,4,49.5,5.67,76.26,17.93,92.82,1.54,6.6,1.91,5.47,161515.2686
550.0,3.055268652,5,12.1,8.81,60.19,2.02,99.9,1.28,3.58,6.52,5.98,608734.7679
1200.6,1.0,2,44.76,5.94,41.57,17.1,91.54,1.71,3.91,4.2,4.24,127201.7428
879.37,1.0,3,3.07,9.59,37.04,18.6,98.33,2.35,4.42,7.18,5.33,192100.1045
550.0,1.0,3,18.12,3.52,38.92,34.32,90.02,1.29,0.78,10.0,8.05,94945.29121
1571.7,4.720532458,4,42.11,6.15,31.72,3.17,99.9,0.85,7.39,6.99,6.97,640135.6395
1463.04,3.545310752,3,34.74,5.25,31.27,11.23,97.07,2.08,7.11,2.13,6.13,560155.638
1016.68,2.970817977,3,29.23,5.19,58.44,11.7,88.88,0.62,4.54,2.93,5.7,316276.3761
1005.09,2.620519967,4,35.63,8.9,10.08,19.38,99.9,1.78,4.64,6.5,3.07,214698.3418
550.0,1.0,3,39.43,3.57,68.01,5.11,95.27,1.53,1.39,7.69,8.87,107623.8968
1403.34,2.397441767,3,55.93,5.85,99.9,23.11,92.24,1.84,5.21,8.27,9.22,506727.4175
945.51,2.408829723,4,4.92,9.8,28.81,12.59,91.57,2.04,6.9,4.82,4.96,237318.6527
1162.8,1.553396215,4,19.53,6.91,12.83,8.28,91.23,2.54,4.59,4.71,6.39,251183.1563
1434.95,4.578304533,3,44.04,7.99,7.42,6.53,90.69,0.93,7.35,9.08,9.03,591379.3687
1131.51,1.0,2,29.97,3.48,103.67,16.6,94.07,0.91,4.47,2.44,5.29,204755.9384
1538.8,1.849178478,2,8.36,5.27,90.17,16.7,97.82,1.31,5.36,5.57,6.24,300214.8036
1745.5,2.63114918,4,23.53,9.52,33.1,12.77,97.36,1.54,8.24,9.75,6.28,658461.7223
550.0,1.311680451,3,29.73,5.6,69.28,32.32,92.56,1.48,3.48,8.47,6.17,103906.7701
712.06,2.10723266,3,49.75,4.38,20.37,15.73,96.83,1.77,2.18,5.32,5.11,180330.4983
694.46,1.797675577,3,48.21,6.02,49.09,47.46,98.44,1.89,5.99,5.91,3.21,307105.4905
1086.8,1.418783393,4,37.82,9.72,21.41,9.79,88.0,1.94,7.09,2.86,6.58,318574.1442
550.0,1.0,3,10.55,4.65,59.46,14.52,88.53,1.24,0.62,7.68,4.84,122318.6077
2405.6,4.261199035,5,38.32,8.09,37.58,0.33,93.93,1.24,5.79,0.71,3.34,849297.2307
780.03,4.016612021,4,29.6,8.11,40.33,20.37,86.3,1.2,5.1,6.1,6.5,538782.9954
550.0,1.392559266,4,61.86,7.95,19.72,0.5,88.42,0.64,5.51,8.59,8.16,192709.4402
1138.59,2.868346219,3,32.34,5.35,39.02,19.99,98.06,1.51,4.89,4.03,5.48,345892.9122
550.0,2.711729564,3,40.74,5.45,2.08,27.31,91.07,1.47,4.67,1.06,3.86,135815.7113
1519.21,1.806553959,3,26.52,7.96,11.58,11.8,95.02,1.44,5.69,4.94,7.44,577241.146
550.0,4.14690625,4,52.21,9.26,7.92,11.55,90.03,1.2,8.75,6.16,8.86,300827.0014
1292.68,2.600825843,3,32.08,7.28,2.25,7.33,85.69,1.17,5.52,9.76,10.0,299748.049
838.39,2.636482646,5,20.33,9.53,10.5,1.85,93.1,1.49,5.26,6.72,1.6,456955.7679
1401.71,1.0,2,69.09,5.64,49.18,3.12,95.93,0.77,5.13,9.13,5.54,208981.4525
1604.98,3.553861449,4,56.09,5.58,4.37,12.33,91.02,1.62,3.43,7.49,8.43,706219.0713
550.0,1.699870206,2,42.42,5.69,59.29,44.73,97.08,1.93,1.17,1.62,3.48,218063.4859
1138.64,1.470155045,3,39.86,8.54,78.51,2.48,99.41,0.87,5.45,8.2,6.52,120738.6202
1457.84,4.505308712,2,2.95,8.45,5.81,9.22,99.9,1.51,9.88,10.0,2.81,633611.6607
1303.0,2.034887311,2,21.75,6.35,85.37,38.24,91.57,1.49,6.17,3.89,3.48,378964.0034
1224.95,2.800781728,2,2.17,7.53,21.96,1.81,95.48,1.86,3.41,1.95,5.92,193155.3973
913.27,1.998209846,4,37.97,4.19,81.2,10.7,98.1,1.48,4.97,6.04,6.3,268522.6089
1269.2,2.816446995,5,30.19,5.95,2.35,8.85,96.06,0.4,7.13,10.0,7.0,830298.342
550.0,1.777040021,2,9.39,8.11,14.3,15.68,95.91,1.99,3.32,4.13,1.53,98513.09269
964.34,2.484613014,4,13.41,7.19,10.33,10.05,94.03,1.93,7.87,6.41,8.51,462670.0166
923.6,3.450385606,4,44.11,8.15,57.03,22.55,97.28,1.42,5.86,3.54,2.49,381307.9566
979.48,1.0,3,23.15,8.73,42.91,20.29,93.25,1.21,4.52,2.72,3.59,129666.8694
1096.86,1.0,4,37.71,6.21,92.15,21.54,91.78,0.6,3.76,6.18,7.13,314862.9031
996.16,2.213232111,2,35.72,5.36,27.83,12.22,87.55,2.04,2.83,1.74,4.29,196765.808
1140.1,2.052462704,3,38.79,10.0,74.82,17.84,85.8,0.71,8.16,7.39,8.4,448083.1316
910.35,1.0,3,48.77,6.26,61.38,18.79,91.85,2.4,6.83,0.09,3.82,127824.311
890.03,2.807694604,3,50.83,10.0,82.1,33.8,94.72,1.4,5.85,7.44,4.51,350210.6549
550.0,1.025898476,3,31.03,2.89,5.15,20.36,99.9,1.3,4.57,5.56,5.98,217705.6329
879.8,1.315377058,2,44.64,6.96,62.15,11.38,99.9,1.19,4.69,2.59,5.6,204115.2013
1494.74,2.148945622,3,3.71,6.85,96.74,41.28,99.9,1.7,3.34,1.64,5.21,407353.718
1332.75,1.0,2,31.09,3.48,61.18,17.57,89.22,1.16,5.55,9.77,6.07,251783.8961
1330.24,3.285817313,1,37.93,6.96,64.0,10.25,99.9,1.26,5.02,1.08,1.72,205784.669
794.16,4.136736456,3,32.69,7.56,108.68,21.95,99.9,1.54,4.99,2.02,3.57,253671.3641
1554.09,3.323637571,4,23.59,7.46,25.24,5.5,93.81,1.37,7.79,5.45,5.51,371840.909
1500.9,2.547085751,5,22.19,6.25,11.49,15.37,91.7,1.39,8.24,7.87,4.1,340315.5408
1411.12,1.0,4,19.58,8.43,66.86,36.85,99.9,0.93,5.81,7.78,2.93,285138.4883
947.06,2.379477752,3,48.67,8.17,28.78,13.04,98.1,1.62,6.13,10.0,8.9,274730.4351
933.34,2.214374649,2,20.44,10.0,9.81,1.25,89.69,1.15,5.97,3.12,5.72,312146.1179
665.08,2.189400413,3,24.14,7.08,66.85,6.16,93.21,1.23,4.08,0.77,7.28,330678.6526
1204.28,1.678884275,3,40.12,8.32,49.44,39.04,91.22,1.05,3.32,4.06,5.27,375822.6095
1246.25,1.0,2,24.7,7.41,91.27,18.66,99.88,1.52,4.02,6.45,6.63,181669.9418
1423.6,3.119619297,3,35.1,10.0,52.0,15.42,96.44,0.94,7.67,0.43,3.45,369157.1951
774.15,1.0,3,51.73,5.81,7.59,5.71,89.75,0.85,0.53,3.57,2.58,198737.0467
852.57,1.525850635,2,33.37,4.15,34.81,50.35,97.07,2.16,1.37,8.76,6.55,113695.3777
557.42,2.316480357,2,12.1,6.37,33.49,22.78,93.52,1.58,4.79,10.0,7.33,259348.0402
852.32,1.835820184,2,21.4,8.03,73.64,34.43,98.81,2.52,7.98,9.24,7.09,166518.0819
550.0,2.17305181,1,36.28,5.55,15.72,11.95,93.35,1.59,3.05,6.98,5.06,269320.9444
1170.14,1.87755811,2,49.75,4.53,30.19,20.82,92.83,2.19,5.26,8.78,7.96,210386.9226
1010.8,1.647701768,2,5.04,5.97,69.94,18.03,90.33,1.9,5.6,2.8,6.93,245087.8371
1364.29,2.337373745,4,35.01,10.0,31.27,6.03,91.78,1.19,8.52,3.79,9.09,680967.5893
1017.71,2.384737884,3,2.9,8.66,10.25,18.54,91.25,1.47,8.18,3.63,5.14,340131.4768
550.0,3.840547346,2,27.87,6.29,59.89,28.69,99.9,0.64,3.45,7.33,5.55,345118.1716
859.76,3.673472586,4,22.74,8.44,17.86,6.32,92.99,0.61,10.0,8.52,8.95,362897.7455
775.79,1.0,3,13.6,6.05,73.88,5.34,82.24,0.55,6.07,10.0,4.85,167602.6345
820.47,1.783050325,2,36.6,8.95,24.39,32.53,95.92,0.57,7.84,9.59,8.96,242810.4204
787.7,2.080613176,2,53.83,8.06,48.54,21.69,90.61,1.52,3.62,2.34,6.54,128296.7434
550.0,1.27159703,2,19.18,4.74,33.46,19.83,86.3,1.92,3.95,1.82,4.16,112529.2773
550.0,1.0,2,99.73,3.48,104.02,34.36,94.35,1.87,2.4,3.77,3.64,211645.67
1258.89,2.099496935,3,37.47,8.33,10.92,2.42,99.9,0.66,5.16,6.75,6.86,413696.176
550.0,1.0,3,1.51,5.38,49.34,18.49,99.9,1.17,2.87,1.8,2.15,140842.3883
1313.81,1.378630849,3,47.02,5.35,45.43,25.64,92.97,1.31,4.63,6.3,4.47,187417.2256
1144.18,1.515806711,4,4.06,9.36,76.16,4.12,98.02,1.35,6.04,5.15,2.56,486223.6836
550.0,1.0,1,5.12,3.46,84.68,12.89,99.9,2.0,4.88,2.23,5.73,163677.9423
1475.63,2.407678272,4,25.42,7.95,36.99,16.01,99.9,1.21,7.71,2.92,4.13,298957.4967
676.73,1.543180965,2,31.93,3.82,88.68,27.47,90.24,1.46,3.45,2.5,1.11,177565.4235
1333.31,2.810046359,5,54.59,5.76,40.84,5.6,87.99,2.52,5.65,1.91,4.51,664778.3726
1226.32,1.155728763,5,64.08,8.47,15.01,17.53,87.97,1.47,4.36,6.67,6.83,272607.5873
550.0,2.120929902,4,28.96,5.95,61.33,13.88,99.9,1.1,5.34,3.82,9.11,261047.3999
1987.99,3.198804296,4,25.71,10.0,95.58,17.99,90.86,0.67,8.1,8.59,5.55,347345.675
2336.4,1.0,3,32.48,9.94,41.32,8.27,94.81,1.66,8.65,8.53,9.1,372049.4141
1090.98,1.423135735,4,66.22,7.37,16.03,2.61,95.28,2.12,1.39,7.49,6.29,169757.4294
783.13,1.53876783,2,52.89,4.32,83.51,8.74,91.1,1.24,2.24,7.63,4.03,168330.4741
955.82,1.975967913,3,60.62,6.46,41.71,32.53,87.27,0.73,4.24,7.42,5.94,440441.4913
1158.16,1.0,5,2.27,7.38,12.81,3.32,96.4,2.22,5.64,4.63,5.48,248034.4002
961.97,1.747315056,3,8.25,7.7,26.12,12.76,95.89,1.28,4.2,8.09,7.87,376806.9077
550.0,2.562609311,1,16.07,6.97,71.52,27.16,99.9,1.51,6.42,4.33,5.68,127009.0827
1838.9,1.92162992,3,25.36,7.88,65.43,16.96,92.56,1.04,8.15,0.4,2.0,411731.8548
697.91,1.620827291,1,1.36,5.06,40.3,25.53,93.92,1.44,3.6,3.11,5.49,125547.0981
563.95,1.0,4,7.32,6.6,16.5,37.79,90.1,1.28,2.22,5.5,2.94,238735.4337
907.53,1.0,4,11.45,2.2,30.71,43.65,93.41,1.16,3.76,4.73,7.83,347354.1662
746.67,1.502518068,4,10.4,7.0,56.9,12.47,99.9,0.99,5.17,5.9,8.49,384970.3986
550.0,1.0,3,50.25,5.75,22.23,34.43,91.25,1.37,1.06,5.94,6.16,204657.2539
550.0,3.001186336,5,46.48,4.26,11.47,24.61,86.66,1.92,3.55,4.76,6.14,551289.4411
1195.55,1.0,3,29.9,5.17,76.24,27.14,94.45,1.58,3.19,10.0,9.44,200794.2658
1328.23,2.127279847,4,20.34,7.75,23.34,11.2,89.14,1.7,5.43,4.31,9.02,762685.9792
691.89,1.016691422,2,43.26,6.49,54.11,25.93,98.27,1.37,4.74,4.29,4.6,194451.5922
921.63,2.344343568,3,43.72,8.28,5.11,28.41,92.78,1.3,5.06,10.0,10.0,407330.3591
550.0,1.082951551,3,27.61,5.63,54.61,33.05,86.28,1.97,5.3,3.34,5.63,104344.7093
683.73,1.0,4,41.44,6.69,5.49,21.6,95.0,0.79,5.03,2.63,7.28,222967.9606
965.86,1.0,1,14.35,2.94,60.96,8.82,89.31,1.79,3.56,3.23,5.59,144117.9962
1421.07,1.0,4,38.02,4.39,61.0,15.38,99.9,1.74,4.94,8.78,6.38,475423.0378
1332.25,2.564572198,3,26.55,8.77,78.36,39.34,84.17,2.42,5.52,10.0,7.53,233534.837
550.0,2.172729002,4,22.58,6.63,82.33,17.25,99.1,0.8,2.76,9.47,6.66,332227.9805
1118.63,3.159659641,3,38.71,10.0,16.9,7.88,99.9,1.02,5.33,2.94,2.0,543564.0333
844.84,1.611118351,3,19.26,8.7,107.85,53.14,90.45,1.48,3.67,6.47,3.91,98378.32224
720.01,1.0,2,19.26,4.93,68.45,50.06,89.14,1.26,3.63,9.61,4.28,141284.894
550.0,1.0,1,71.58,3.24,11.38,25.58,92.24,1.52,0.49,0.33,2.35,239473.8559
843.94,2.89297938,2,0.18,8.71,69.9,14.57,96.94,1.49,3.06,6.81,6.42,185486.3727
912.66,2.653627323,4,13.39,8.23,50.58,18.85,97.31,1.48,7.33,6.42,8.07,287378.1335
550.0,1.730892958,3,38.1,4.95,53.54,5.89,92.47,1.57,3.12,3.62,3.94,234150.2392
1406.46,2.738627832,3,11.27,5.56,36.12,5.13,95.96,1.54,3.69,1.79,4.13,435944.4423
1226.59,2.047566352,2,5.32,7.48,12.87,20.06,98.24,1.0,6.33,8.28,4.47,165863.1355
550.0,1.504012334,1,42.87,4.59,79.8,26.56,88.51,1.9,3.49,3.4,5.86,252533.7874
550.0,2.451438207,1,35.96,3.47,107.04,52.99,91.99,2.3,0.53,0.28,3.21,202946.7719
1105.77,2.187172612,2,50.8,5.64,0.51,22.49,99.9,1.28,1.15,1.3,2.87,244610.7551
1097.15,4.114637488,4,29.97,10.0,13.81,25.77,99.9,1.1,9.9,8.8,5.81,588288.5704
866.41,1.595163835,5,35.76,9.05,41.86,8.48,99.9,1.86,7.01,8.14,5.95,298222.3783
818.83,1.0,4,44.12,4.35,8.02,40.61,99.9,1.13,2.79,4.6,6.95,351121.5052
646.13,2.232483995,3,9.66,7.11,71.64,23.97,95.35,1.47,3.06,1.54,3.96,273348.2032
1565.11,2.475642589,2,28.55,6.98,83.39,16.49,92.57,1.55,8.62,8.61,7.86,606509.3188
737.43,1.43683434,3,47.35,7.66,74.01,12.82,98.03,2.04,4.39,3.17,3.93,155163.1578
694.46,1.0,4,15.9,7.34,21.96,23.31,95.11,1.21,6.49,8.54,7.77,321391.2068
1378.95,1.624957285,3,22.48,7.93,105.32,15.02,98.36,0.96,7.54,6.92,6.14,185241.968
656.42,2.609774153,2,15.0,6.42,23.59,2.41,99.9,1.74,5.65,5.78,6.86,323014.2672
1110.26,1.675850352,2,36.68,5.25,27.26,3.35,99.9,1.59,3.56,3.91,6.93,215912.1479
1852.27,1.157452027,3,25.56,10.0,7.53,27.03,91.82,2.4,8.14,9.28,5.29,295980.5785
877.75,2.997011329,2,20.51,9.49,61.71,15.41,95.12,1.0,5.23,8.35,5.77,331024.3962
937.32,1.0,3,5.04,6.73,70.27,16.59,95.35,1.51,3.44,4.56,5.5,182897.1964
550.0,2.060659189,3,31.04,7.61,70.56,17.48,92.86,2.4,4.71,4.34,3.88,194777.6616
914.6,2.423921384,4,39.49,6.65,73.19,19.66,92.79,1.13,4.35,8.03,7.56,237801.2117
1594.72,2.740509299,4,11.42,10.0,50.8,19.57,98.07,1.08,9.5,10.0,8.21,665295.7983
1544.14,1.0,3,46.05,7.07,69.78,4.81,91.96,1.44,7.42,10.0,8.28,337103.3805
1201.92,1.48716735,3,30.9,5.88,63.92,14.42,94.75,0.85,4.74,1.61,5.49,311390.3588
550.0,3.980480697,4,17.65,10.0,44.3,14.59,99.9,1.1,6.69,6.84,7.7,533541.3888
550.0,2.162152172,2,17.64,7.23,56.52,17.41,99.9,1.13,4.02,10.0,7.24,116963.4581
1821.56,1.867427472,3,41.12,8.53,38.08,2.02,93.86,1.49,7.4,9.78,6.92,277318.8698
2670.46,1.0,4,22.08,5.97,78.43,5.65,92.94,1.02,4.93,1.36,3.08,453280.3186
1028.47,1.313040673,2,4.78,9.16,27.26,11.69,93.88,1.87,4.64,8.24,9.86,223038.8672
1247.77,2.237437314,3,27.37,9.03,11.2,27.03,89.12,1.44,6.24,5.26,6.05,303919.7476
1137.38,1.0,2,66.78,3.8,95.65,28.37,92.32,1.71,0.79,5.94,6.01,150330.041
550.0,2.836823214,2,28.43,4.18,36.54,20.45,96.13,1.06,2.66,9.23,3.88,252241.3202
550.0,2.514087024,3,29.04,6.68,30.58,29.27,97.48,2.61,7.36,4.97,7.22,197044.3929
855.93,3.413394624,1,34.96,5.15,42.11,41.26,97.47,2.09,4.21,3.47,6.04,179323.0848
550.0,1.773929937,3,15.59,5.42,4.33,26.27,86.83,2.22,2.51,6.31,9.22,326446.5612
1187.21,2.373100763,3,20.93,4.91,65.64,1.53,90.14,1.61,4.74,7.73,6.88,225821.6334
1373.91,1.0,3,56.55,9.48,58.65,8.01,96.93,2.16,5.3,10.0,9.78,255864.0649
711.07,2.233267113,3,44.44,3.94,13.09,35.83,94.07,0.78,2.04,5.28,5.72,364932.4281
1423.75,1.708664799,2,41.92,5.55,23.2,12.51,93.32,1.31,6.8,5.36,6.77,363161.8753
550.0,1.0,4,40.49,6.59,90.84,0.66,92.23,1.86,3.8,9.04,8.56,159151.9278
1227.8,2.958815706,4,36.4,8.85,102.15,23.98,99.9,1.95,6.39,5.16,9.3,432138.2935
681.71,1.779372596,4,28.4,4.69,32.25,19.73,88.56,2.6,3.41,8.92,6.02,308120.0689
1243.56,2.895501061,3,8.56,6.22,47.64,43.01,85.78,1.21,2.03,6.6,5.42,312197.9063
1844.94,1.66687631,3,63.25,9.04,20.67,5.02,99.9,1.49,8.01,6.85,4.15,223665.42
968.4,1.83299545,2,44.0,4.81,76.54,20.49,84.46,0.95,1.59,8.91,9.8,180812.6816
550.0,1.53055204,3,45.67,6.81,7.5,14.48,91.19,2.16,3.13,8.74,6.38,209554.4884
915.01,2.712291179,3,48.31,5.53,74.33,36.9,99.11,2.38,6.35,7.55,5.06,225473.7252
571.69,1.0,3,53.87,1.97,23.02,24.39,95.45,1.04,1.65,0.91,3.14,133591.3704
769.22,2.062418033,3,16.83,3.95,75.27,18.98,86.2,2.28,2.5,4.73,5.95,268997.6092
1425.25,1.932159794,4,18.81,8.96,1.74,1.35,99.42,1.27,6.62,6.94,5.7,278722.1254
550.0,1.969038671,3,36.38,10.0,50.07,20.66,94.29,1.21,4.86,2.6,5.21,185140.7666
1177.16,1.0,2,29.65,4.43,21.51,13.34,95.22,1.61,5.13,5.93,7.46,335982.5127
591.93,2.787653853,3,14.57,6.62,14.15,17.09,89.16,0.97,3.29,4.87,3.57,201435.0774
1713.51,2.044340565,3,74.91,8.88,39.23,33.62,97.46,1.72,7.36,5.01,6.54,471552.2626
731.86,3.701062738,4,30.48,6.49,33.48,0.7,91.34,1.26,3.87,4.86,5.56,328638.7142
550.0,1.0,4,2.22,7.48,24.42,0.45,93.75,1.3,5.72,6.62,7.14,286151.1759
550.0,4.675334205,3,26.69,7.32,54.92,0.38,95.67,1.73,7.16,6.29,8.17,173457.2007
1042.39,1.906404284,4,20.25,8.34,32.15,17.42,89.8,1.0,5.8,7.18,4.39,541277.4834
1336.19,1.10374757,4,53.4,7.71,72.88,32.06,94.68,1.07,3.45,2.02,3.73,264441.7319
1211.47,1.738602664,3,42.06,5.3,50.05,14.12,89.81,1.35,3.22,8.07,5.32,186999.0163
1420.82,1.0,2,34.86,5.43,89.91,21.27,97.27,0.7,3.51,4.17,3.47,242000.4016
550.0,1.504301594,3,7.11,9.03,9.24,45.87,98.43,1.71,5.5,3.55,7.99,87592.69696
1608.94,1.23819827,5,9.82,9.94,18.1,15.37,89.19,1.16,5.9,6.13,2.59,473601.4141
1158.48,1.254689421,3,44.39,4.65,5.75,17.65,91.5,1.66,3.19,8.33,7.98,240955.9111
2163.35,3.986764045,4,15.63,10.0,51.36,5.76,92.41,1.51,7.87,10.0,10.0,463689.7188
591.51,1.660748427,3,19.79,7.46,54.06,47.14,97.41,2.25,3.39,0.85,5.24,218691.7563
1198.58,3.740967008,3,40.7,7.33,37.5,9.9,87.97,1.9,6.93,5.69,3.41,268485.508
836.16,3.550545734,3,64.91,7.45,8.51,7.59,99.9,1.3,7.22,2.89,4.52,370193.4112
550.0,2.751610082,5,4.07,10.0,70.64,10.41,91.65,0.25,5.35,10.0,8.2,369232.6478
653.45,3.114278487,2,36.3,6.19,37.8,11.53,93.91,1.96,4.19,6.08,6.87,165108.6084
1662.92,1.842379616,1,53.94,6.86,35.25,30.19,93.78,1.68,2.66,6.09,6.84,255647.7753
1360.67,2.422366557,4,17.12,7.33,3.16,5.15,98.74,1.88,4.6,5.92,8.24,550774.8003
581.94,2.712990858,4,31.61,8.64,34.84,17.26,99.62,1.86,6.67,4.71,2.59,521954.8921
2061.42,1.0,2,0.75,8.5,74.53,10.03,96.38,1.38,6.03,10.0,6.9,226944.7235
762.27,2.143419262,3,27.68,5.38,60.25,20.37,86.13,1.73,2.62,7.8,7.31,209382.3033
1442.25,3.088652025,3,10.33,7.4,35.52,22.0,92.45,1.18,6.23,1.56,3.04,404764.9182
550.0,1.0,3,4.6,6.99,25.09,26.43,95.17,1.55,5.61,6.2,8.1,172888.1978
1372.23,2.375244271,3,33.14,8.03,3.61,28.02,93.35,0.98,9.45,6.49,8.38,377279.207
1569.34,1.814456749,2,28.18,8.07,41.23,2.69,95.54,1.26,5.44,8.34,9.01,469660.4152
798.01,3.467801842,2,39.76,8.17,44.62,16.81,92.65,2.33,3.62,0.21,6.95,278006.7584
1281.83,2.003620358,2,45.98,6.73,86.47,20.28,87.81,1.02,3.23,10.0,5.58,341991.3617
1287.48,2.631835288,3,28.34,5.86,80.89,22.77,95.98,1.85,6.93,7.99,10.0,459853.5182
550.0,2.547289104,3,2.33,6.62,104.11,43.68,97.47,2.51,4.64,7.08,5.11,149314.6665
550.0,2.52254682,2,42.44,3.19,26.35,32.58,95.71,1.93,2.35,7.79,6.18,155684.9643
1262.48,2.902647069,4,70.45,10.0,28.05,35.69,92.22,1.45,5.0,7.62,5.46,302024.3159
1038.32,2.146735189,2,32.96,6.04,91.55,28.09,99.9,1.26,5.34,6.39,7.09,351798.8598
682.68,3.779268702,4,2.45,6.07,68.81,15.81,96.39,1.71,6.36,5.95,7.53,414476.2629
965.59,3.93450467,2,47.1,8.57,9.17,20.61,86.92,1.31,4.12,4.99,6.32,268929.6573
550.0,1.0,1,82.59,3.72,39.29,31.48,92.23,1.7,3.73,6.22,5.98,205722.127
550.0,1.647712895,3,43.05,4.86,11.91,27.68,98.91,1.55,8.09,3.54,3.22,179240.4585
550.0,1.438215632,3,70.32,5.26,127.08,28.16,94.58,1.86,1.31,10.0,8.85,152467.1669
1361.24,2.250366564,2,32.17,8.45,54.73,5.36,95.77,1.12,6.42,6.25,6.38,378654.5405
1877.38,2.255580286,2,32.44,9.21,67.35,5.92,99.9,1.14,6.98,7.48,5.43,481834.7107
550.0,1.364638817,3,11.66,6.18,74.67,21.57,95.06,0.87,1.06,2.21,3.64,191607.2181
618.45,2.34831437,4,50.59,8.15,74.34,30.71,91.97,0.47,4.55,8.97,8.18,243330.2826
725.24,3.684947109,1,20.37,5.25,107.82,21.13,93.21,1.57,0.95,1.32,4.93,232159.3765
908.42,1.0,3,48.12,7.15,51.58,27.84,92.13,1.58,3.63,5.6,3.08,142639.1425
728.28,1.0,2,61.14,6.87,36.32,24.5,83.88,1.62,1.93,6.69,6.46,106447.0001
1774.77,1.63161423,1,7.13,5.22,85.25,33.74,92.02,1.06,1.71,8.69,7.26,170832.8612
668.91,1.827757647,2,30.27,5.92,43.74,31.11,99.9,1.52,3.18,6.69,6.25,106958.5657
743.76,1.0,2,27.75,7.74,11.87,21.02,88.97,1.92,3.18,6.87,6.56,122312.5598
550.0,2.987709527,2,19.9,4.08,49.1,44.28,93.29,1.83,0.67,1.18,2.92,112697.6057
1487.0,3.288006066,3,11.54,7.57,14.55,40.79,85.75,1.82,9.47,7.96,5.67,287025.2124
1573.03,1.495131123,1,4.89,6.87,134.12,15.44,96.99,1.66,5.38,5.62,4.77,166401.0351
550.0,1.942805946,5,13.52,9.61,69.83,15.6,92.67,1.27,8.92,9.57,9.95,345373.5712
1992.7,3.575764462,4,40.6,8.31,30.25,15.69,93.29,1.37,8.85,6.08,6.2,633745.5071
993.33,2.550064646,4,13.15,7.26,18.18,3.19,93.59,1.15,3.9,5.95,3.41,417684.3441
1261.69,2.181176079,3,11.54,8.3,7.6,8.31,98.66,1.7,6.5,4.01,5.97,225891.6674
1808.55,2.611942743,3,25.62,6.61,41.44,18.78,87.51,1.17,2.67,8.47,6.46,419930.8983
1255.38,3.070620869,4,54.16,8.53,19.94,3.53,93.38,1.08,6.82,9.91,9.58,455562.132
